damageDealtToTurrets,neutralMinionsKilledTeamJungle,quadraKills,magicalDamageTaken,season,firstTowerKill,firstInhibitorKill,perk2Var2,firstTowerAssist,perk2,role,win,unrealKills,perk3,doubleKills,item2,item5,lane,largestCriticalStrike,totalDamageDealt,perk2Var3,playerScore7,perk0Var1,damageDealtToObjectives,neutralMinionsKilledEnemyJungle,tripleKills,magicDamageDealt,totalTimeCrowdControlDealt,totalMinionsKilled,trueDamageTaken,totalUnitsHealed,perk0,playerScore6,timestamp,firstBloodAssist,trueDamageDealt,perk2Var1,perk1Var2,champion,killingSprees,perk4,gameId,perk5,visionScore,assists,perk1Var1,perk5Var3,magicDamageDealtToChampions,perk0Var3,champLevel,firstInhibitorAssist,item3,perk5Var1,perk3Var1,physicalDamageDealt,participantId,perk0Var2,longestTimeSpentLiving,playerScore4,largestMultiKill,item4,totalPlayerScore,queue,objectivePlayerScore,firstBloodKill,totalDamageTaken,item1,playerScore9,timeCCingOthers,item6,inhibitorKills,damageSelfMitigated,playerScore2,wardsPlaced,goldSpent,pentaKills,playerScore8,perk3Var3,physicalDamageTaken,perk4Var3,perk1Var3,visionWardsBoughtInGame,totalDamageDealtToChampions,physicalDamageDealtToChampions,perk3Var2,playerScore3,playerScore5,playerScore0,perk4Var1,totalHeal,goldEarned,perk1,sightWardsBoughtInGame,playerScore1,neutralMinionsKilled,item0,perkSubStyle,perkPrimaryStyle,combatPlayerScore,kills,perk4Var2,deaths,trueDamageDealtToChampions,wardsKilled,largestKillingSpree,totalScoreRank,platformId,perk5Var2,turretKills
862,0,0,12555,10,False,False,0,False,8138,SOLO,False,0,8135,0,3165,3020,MID,0,118012,0,0,685,2569,0,0,101764,67,164,266,1,8128,0,1512855985844,False,6691,16,0,45,0,8243,2666820107,8210,13,5,1225,0,14056,0,15,False,3191,0,4,9557,6,0,405,0,1,3285,0,420,0,False,24029,2421,0,25,3340,0,9486,0,8,9900,0,0,0,11207,0,0,0,15811,928,0,0,0,0,15,2756,10789,8139,0,0,0,1056,8200,8100,0,4,0,11,826,2,0,0,NA1,0,1
0,24,0,1644,10,False,False,0,False,8234,NONE,False,0,8236,0,2031,3047,JUNGLE,0,43174,0,0,428,0,0,0,27491,66,30,400,2,8229,0,1512854217024,False,4258,13,0,142,0,8347,2666774465,8304,0,3,15,0,5057,0,10,False,1029,10,8,11424,1,0,331,0,1,1052,0,470,0,False,14219,2421,0,14,3348,0,6849,0,,4860,0,0,0,12174,0,0,0,6401,442,0,0,0,0,0,2332,5333,8243,0,0,24,1402,8300,8200,0,2,0,6,900,,0,0,NA1,0,0
6706,0,0,14114,10,True,False,0,False,8234,SOLO,False,0,8236,2,3111,3194,TOP,0,243133,0,0,3334,8441,0,0,180431,1334,255,2392,1,8214,0,1512850061491,False,2213,31,0,17,1,9104,2666760267,9111,9,13,15,0,37669,0,18,False,3065,2864,80,60486,7,0,1198,0,2,3151,0,420,0,False,53182,3742,0,55,3340,0,39044,0,5,16550,0,0,0,36675,0,0,0,45953,7639,0,0,0,0,13,3193,17046,8243,0,0,8,3083,8000,8200,0,8,38,5,644,1,7,0,NA1,0,2
1064,,0,13898,10,False,False,0,False,8210,NONE,True,0,8236,3,3020,1026,MID,0,51264,0,0,2467,1064,,1,44055,165,36,1579,1,8229,0,1512833795081,False,955,19,0,245,5,8135,2666612286,8143,0,17,15,0,20739,0,18,True,3100,921,8,6254,10,0,258,0,3,3165,0,450,0,False,24636,3157,0,30,2052,0,15104,0,,12050,0,0,0,9158,0,0,0,23530,2161,0,11,0,0,5,9891,13196,8243,0,0,0,3112,8100,8200,0,16,0,8,630,,5,0,NA1,0,0
1431,75,0,9279,10,False,False,13,False,9104,NONE,False,0,8014,0,3144,3047,JUNGLE,521,143064,0,0,2000,8377,4,0,5053,973,44,0,1,8005,0,1512831281085,False,20400,16,0,29,2,8143,2666579583,8105,22,7,223,0,0,960,14,False,3031,5,305,117610,1,1039,513,0,1,3085,0,420,0,False,25405,2031,0,16,3340,0,14436,0,12,11375,0,0,0,16125,0,0,0,18116,14453,0,0,0,0,450,6790,11530,9111,0,0,112,1419,8100,8000,0,5,0,8,3663,1,2,0,NA1,0,0
5931,0,0,15145,10,False,False,22,False,8429,SOLO,True,0,8444,1,3071,3211,TOP,35,117300,12,0,1364,7136,0,0,4392,320,171,1089,1,8437,0,1512828448304,False,7710,64,0,122,3,9105,2666576814,8014,4,7,9,0,1934,0,16,False,3075,381,1471,105197,3,1166,601,0,2,3742,0,420,0,False,33545,3047,0,29,3340,1,30745,0,4,12050,0,0,0,17310,0,0,0,19414,14509,0,0,0,0,16,4837,12528,8242,0,0,0,1054,8000,8400,0,8,17,6,2970,0,2,0,NA1,0,2
221,,0,3510,10,False,False,16,True,8429,NONE,False,0,8451,1,3068,0,MID,0,23366,12,0,968,221,,0,12424,137,24,1087,1,8437,0,1512792114112,False,475,23,0,98,2,9105,2666380348,8014,0,13,18,0,4300,0,12,False,3083,364,114,10467,10,902,263,0,2,1029,0,450,0,False,15820,3111,0,39,2052,0,21746,0,,8250,0,0,0,11222,0,0,0,10340,5619,0,7,0,0,6,1516,8459,8242,0,0,0,2051,8000,8400,0,8,9,5,420,,3,0,NA1,0,0
434,,0,13577,10,False,False,0,False,8210,NONE,False,0,8236,2,3020,1058,MID,0,98990,0,0,1927,434,,0,96137,311,61,1020,3,8214,0,1512790465966,False,0,0,0,45,4,8138,2666333513,8135,0,15,15,0,35494,0,17,False,3285,5,24,2852,7,0,312,0,2,3135,0,450,0,False,21550,1026,0,47,2052,0,8470,0,,12100,0,0,0,6953,0,0,0,35938,444,0,0,0,0,30,7384,12839,8243,0,1,0,3165,8100,8200,0,13,0,6,0,,5,0,NA1,0,1
82,,0,3513,10,False,False,33,False,9103,NONE,False,0,8014,0,3047,0,MID,286,50283,0,0,2040,82,,0,1424,102,33,654,6,8005,0,1512789193673,False,4742,10,0,114,1,8143,2666317737,8135,0,12,302,0,1013,971,14,False,3071,5,511,44116,10,1069,162,0,1,1053,0,450,0,False,26657,3074,0,5,0,0,23438,0,,9600,0,0,0,22488,0,0,0,19653,14207,0,14,0,0,485,5652,9876,9111,0,1,0,3184,8100,8000,0,6,0,10,4432,,2,0,NA1,0,0
787,67,0,15392,10,False,False,15,False,8429,DUO_SUPPORT,False,0,8444,0,3065,1029,MID,0,154237,13,0,982,787,15,0,80346,991,69,1702,1,8437,0,1512769492752,False,5397,67,0,106,1,9105,2666141362,8014,0,2,23,0,8556,0,14,False,3047,447,1452,68493,5,898,503,0,1,3083,0,470,0,True,41392,2031,0,27,3348,0,33926,0,,10800,0,0,0,24297,0,0,0,16129,6246,0,0,0,0,16,6764,10989,8242,0,0,82,1401,8000,8400,0,4,32,8,1327,,2,0,NA1,0,0
3620,68,0,1688,10,False,False,0,False,8120,NONE,True,0,8105,0,3142,3067,JUNGLE,251,113316,0,0,802,3620,3,0,17770,86,54,2190,1,8112,0,1512767368686,False,5394,12,0,107,1,8243,2666105990,8210,0,4,289,0,1450,0,13,False,3047,0,5,90152,4,0,1149,0,1,3044,0,470,0,True,18035,2031,0,5,3348,0,10541,0,,9175,0,0,0,14157,0,0,0,7327,5633,0,0,0,0,15,7963,9253,8143,0,0,71,1400,8200,8100,0,3,0,2,244,,3,0,NA1,0,1
90,,0,5462,10,False,False,0,False,8234,NONE,False,0,8236,0,3800,1028,MID,0,35711,0,0,1064,90,,0,34572,1109,25,629,5,8214,0,1512726717569,False,0,29,0,27,0,8242,2665712340,8444,0,22,15,0,12472,0,14,False,3009,1124,8,1138,10,123,167,0,0,3116,0,450,0,False,26064,2033,0,33,2052,0,20126,0,,8000,0,0,0,19972,0,0,0,12841,369,0,0,0,0,10,1970,8714,8243,0,0,0,2051,8400,8200,0,0,0,9,0,,0,0,NA1,0,0
2117,,0,6206,10,False,False,0,False,8234,NONE,True,0,8236,3,3111,1038,MID,0,73553,0,0,1137,2117,,0,19752,223,56,0,5,8214,0,1512724821170,False,0,12,0,81,4,9111,2665690494,9104,0,21,15,0,9088,0,18,True,3025,6,14,53800,5,519,308,0,2,1053,0,450,0,False,13364,3153,0,6,2052,1,9943,0,,12050,0,0,0,7158,0,0,0,22650,13562,0,0,0,0,1380,4585,14282,8243,0,1,0,3043,8000,8200,0,12,0,4,0,,4,0,NA1,28,1
1149,,0,7307,10,False,False,0,False,8138,NONE,True,0,8105,3,3147,0,MID,470,45863,0,0,1640,1149,,2,0,3064,22,1309,1,8112,0,1512722911085,False,820,18,0,91,5,8243,2665668032,8210,0,16,1151,0,0,0,16,False,3156,0,5,45043,9,0,194,0,3,0,0,450,0,False,15521,3142,0,6,2052,0,10371,0,,10400,0,0,0,6904,0,0,0,22928,22348,0,13,0,0,15,1480,11774,8143,0,0,0,3111,8200,8100,0,17,0,8,580,,6,0,NA1,0,0
2163,0,0,4060,10,True,False,0,False,8234,SOLO,False,0,8236,0,3115,3136,MID,0,109325,0,0,1850,2163,0,0,63261,878,139,1642,1,8214,0,1512720769854,False,3964,12,0,17,3,9111,2665674812,9104,0,3,15,0,16585,0,14,False,3022,14,24,42100,5,0,273,0,1,3047,0,470,0,False,31401,2033,0,48,3348,0,17094,0,,10050,0,0,0,25698,0,0,0,27742,9833,0,0,0,0,1109,1414,10343,8243,0,0,0,1054,8000,8200,0,8,0,11,1324,,3,0,NA1,31,2
3081,74,0,21713,10,False,False,13,True,8429,NONE,False,0,8444,2,3047,3742,JUNGLE,0,213939,15,0,2112,3081,5,0,114267,1131,118,12997,1,8437,0,1512675923109,False,8740,72,0,106,2,9105,2665285445,8014,0,6,25,0,15888,0,18,False,3083,750,2910,90931,2,2185,343,0,2,3065,0,470,0,False,82199,3060,0,40,3348,0,62392,0,,15375,0,0,0,47488,0,0,0,28550,11062,0,0,0,0,14,9502,14802,8242,0,0,79,1401,8000,8400,0,7,15,9,1600,,2,0,NA1,0,1
1828,61,0,1192,10,True,,12,False,8429,DUO,True,0,8444,1,3065,3801,MID,0,107835,14,0,383,1828,2,0,54257,733,55,516,1,8437,0,1512674447192,False,3586,45,0,106,1,9105,2665273273,8014,0,2,14,0,3463,0,13,,3111,268,663,49991,3,323,373,0,2,1011,0,470,0,True,16951,2031,0,14,3348,0,9494,0,,8200,0,0,0,15243,0,0,0,7256,3457,0,0,0,0,10,5682,8666,8242,0,0,63,1401,8000,8400,0,5,48,1,336,,4,0,NA1,0,1
4320,,0,9954,10,False,True,9,True,9104,NONE,True,0,8014,1,3072,0,MID,0,52633,0,0,1729,4320,,0,1676,54,40,1732,4,8005,0,1512668067975,False,4140,8,0,429,2,8143,2665254330,8135,0,22,1660,0,1251,843,17,False,3812,5,695,46817,8,885,239,0,2,0,0,450,0,False,19580,3153,0,5,2052,1,8883,0,,12100,0,0,0,7893,0,0,0,20301,19050,0,0,0,0,593,5516,12872,9111,0,0,0,3006,8100,8000,0,9,0,7,0,,5,0,NA1,0,1
1117,50,0,4891,10,False,False,16,False,8429,NONE,False,0,8444,0,3047,1031,JUNGLE,0,115485,10,0,876,1117,3,0,56933,718,71,0,1,8437,0,1512627029155,False,6518,62,0,106,0,9105,2665139946,8014,0,5,17,0,6948,0,15,False,3083,341,979,52034,5,616,318,0,1,1011,0,470,0,False,36751,2031,0,21,3348,0,31508,0,,8500,0,0,0,31859,0,0,0,11607,4210,0,0,0,0,18,5702,9480,8242,0,0,53,1401,8000,8400,0,3,49,7,448,,0,0,NA1,0,0
478,,0,2739,10,False,False,0,False,8435,NONE,True,0,8444,0,3083,1029,MID,0,25804,0,0,794,478,,0,17090,298,22,665,1,8437,0,1512624980696,False,1107,20,0,61,1,9105,2665094476,8014,0,28,22,0,8071,0,15,True,3047,441,2221,7605,6,611,367,0,1,1006,0,450,0,False,20341,3068,0,7,2052,0,22662,0,,8300,0,0,0,16936,0,0,0,12837,3657,0,10,0,0,7,2064,9788,8242,0,0,0,2051,8000,8400,0,4,45,3,1107,,2,0,NA1,0,0
1584,46,0,1099,10,False,,0,False,8430,NONE,True,0,8444,0,2031,1028,JUNGLE,0,73997,0,0,260,1584,4,0,30798,476,43,72,1,8437,0,1512623538083,False,5373,9,0,106,1,9105,2665079298,8014,0,2,9,0,2216,0,11,,1043,203,250,37825,3,191,325,0,1,3111,0,470,0,False,10298,3068,0,9,3348,0,6715,0,,6550,0,0,0,9127,0,0,0,4907,2523,0,0,0,0,12,4912,7407,8242,0,0,50,3706,8000,8400,0,5,3,2,168,,3,0,NA1,0,1
14503,0,0,14396,10,True,False,36,False,9104,SOLO,False,0,8014,1,3047,3742,TOP,0,238490,0,0,1647,14503,6,0,84965,1254,278,1588,1,8005,0,1512575276879,False,9781,15,0,106,3,8126,2664516518,8135,18,2,786,0,8883,564,18,False,3124,3,459,143741,6,1083,762,0,2,3068,0,440,0,True,39017,3153,0,24,3340,1,34268,0,8,15750,0,0,0,23032,0,0,0,20377,10294,0,0,0,0,551,3689,17113,9111,0,0,10,2053,8100,8000,0,10,0,9,1198,3,3,0,NA1,0,3
940,,0,7750,10,False,False,40,False,9104,NONE,False,0,8299,3,3031,1036,MID,570,52925,0,0,614,940,,1,14555,926,55,310,1,8005,0,1512572696260,False,2144,8,0,11,4,8143,2664514747,8135,0,7,1035,0,1907,173,16,False,3087,5,751,36225,3,441,345,0,3,3134,0,450,0,False,18227,3153,0,0,0,0,11808,0,,12050,0,0,0,10167,0,0,0,13935,10483,0,14,0,0,482,4055,12280,9111,0,1,0,3111,8100,8000,0,10,0,7,1544,,3,0,NA1,0,0
2786,54,0,6356,10,False,False,17,True,8429,NONE,True,0,8444,1,3047,3303,JUNGLE,0,110204,10,0,605,5454,7,0,51060,649,52,0,1,8437,0,1512571014155,False,5078,56,0,106,1,9105,2664553671,8014,0,6,17,0,4700,0,14,True,3083,401,667,54065,2,728,747,0,2,3742,0,470,0,False,22256,2031,0,16,3348,0,18357,0,,9850,0,0,0,15900,0,0,0,12169,6861,0,0,0,0,14,6300,10114,8242,0,0,61,1401,8000,8400,0,5,30,2,608,,4,0,NA1,0,1
1557,92,0,29435,10,False,False,0,False,8429,NONE,False,0,8444,1,3111,3194,JUNGLE,0,252222,0,0,2104,1557,5,0,139195,1304,153,4980,1,8437,0,1512530670060,False,7190,72,0,106,1,9105,2664158732,8014,0,5,24,0,14395,0,18,False,3083,758,2882,105837,5,2099,1398,0,2,3065,0,470,0,False,61772,3077,0,35,3348,0,58786,0,,13400,0,0,0,27357,0,0,0,25092,9197,0,0,0,0,12,9614,15026,8242,0,0,97,1401,8000,8400,0,5,51,2,1500,,4,0,NA1,0,2
2075,35,0,5236,10,False,False,0,False,8429,NONE,True,0,8444,0,3111,0,JUNGLE,0,95261,0,0,642,2075,9,0,47111,651,62,746,1,8437,0,1512529011283,False,4418,44,0,106,1,9105,2664169910,8014,0,6,11,0,4496,0,12,False,3083,321,1017,43731,6,496,509,0,1,3211,0,470,0,False,17564,2031,0,17,3348,0,9205,0,,7800,0,0,0,11581,0,0,0,10399,5635,0,0,0,0,10,4508,7845,8242,0,0,44,1401,8000,8400,0,3,48,2,268,,2,0,NA1,0,1
2135,,0,8278,10,True,True,0,False,8210,NONE,True,0,8236,2,3020,0,MID,0,65009,0,0,1242,2135,,0,60448,98,57,345,5,8214,0,1512519002621,False,786,0,0,45,4,8347,2664033442,8321,0,22,15,0,23152,0,16,False,3285,0,8,3773,3,170,396,0,2,3089,0,450,0,False,9873,2031,0,49,2052,2,3428,0,,11150,0,0,0,1249,0,0,0,25142,1203,0,0,0,0,0,2987,12074,8243,0,0,0,3165,8300,8200,0,12,0,3,786,,4,0,NA1,0,2
781,54,0,2875,10,False,False,0,False,8429,DUO,True,0,8444,0,3083,0,MID,0,74130,0,0,460,781,2,0,34179,420,31,332,1,8437,0,1512517644745,False,2810,40,0,106,1,9105,2664026738,8014,0,6,11,0,2819,0,12,False,3111,233,519,37140,1,368,690,0,1,0,0,470,0,False,15886,2031,0,12,3348,0,8623,0,,6600,0,0,0,12677,0,0,0,6926,3846,0,0,0,0,11,4128,7436,8242,0,0,56,1401,8000,8400,0,3,12,2,260,,2,0,NA1,0,1
2350,58,0,5680,10,False,False,0,False,8429,NONE,True,0,8444,4,3047,3082,JUNGLE,0,111654,0,0,1156,2350,0,0,49898,771,54,92,1,8437,0,1512514978431,False,2938,53,0,106,2,9105,2663999024,8014,0,4,15,0,5552,0,14,True,3083,793,1013,58817,5,918,481,0,2,3076,0,470,0,False,25059,2031,0,25,3348,0,16717,0,,8600,0,0,0,19286,0,0,0,16798,10338,0,0,0,0,11,5560,11372,8242,0,0,58,1401,8000,8400,0,13,51,2,908,,10,0,NA1,0,0
2810,68,0,15017,10,False,False,0,False,8429,NONE,True,0,8444,1,1029,1029,MID,32,168206,0,0,1101,7489,3,1,82967,1037,87,4519,1,8439,0,1512468021608,False,4054,67,0,106,1,9105,2663573421,8014,0,9,16,0,7609,0,18,False,3075,408,1628,81185,3,0,366,0,3,3047,0,470,0,True,45893,3083,0,25,3348,0,40995,0,,10100,0,0,0,26356,0,0,0,14631,6158,0,0,0,0,15,6920,13098,8242,0,0,72,1401,8000,8400,0,7,1,7,864,,3,0,NA1,0,1
771,,0,4428,10,False,True,0,False,8210,NONE,False,0,8236,1,3135,3020,MID,0,106681,0,0,1638,771,,0,101651,133,88,265,1,8214,0,1512427762363,False,655,0,0,45,2,8347,2663100421,8321,0,20,15,0,26111,0,18,False,3285,2,24,4374,1,0,322,0,2,3089,0,450,0,False,18618,2420,0,28,0,2,8405,0,,16085,0,0,0,13924,0,0,0,27531,795,0,0,0,0,0,1884,14827,8243,0,0,0,3165,8300,8200,0,8,0,8,625,,3,0,NA1,0,0
1963,57,0,18496,10,False,False,0,False,8429,NONE,True,0,8444,0,3076,1011,JUNGLE,0,134828,0,0,1009,5479,6,0,58238,890,67,1192,1,8437,0,1512425220217,False,12145,66,0,106,0,9105,2663063781,8014,0,7,17,0,5482,0,15,False,3065,262,1812,64444,1,700,599,0,1,3111,0,470,0,False,42195,3801,0,26,3348,0,36076,0,,9200,0,0,0,22507,0,0,0,11698,5716,0,0,0,0,18,7604,10532,8242,0,0,63,1401,8000,8400,0,3,49,7,500,,0,0,NA1,0,2
300,,0,7237,10,False,False,8,False,9104,NONE,False,0,8299,3,3031,0,MID,570,45495,0,0,1306,300,,1,3653,109,44,506,1,8005,0,1512409384089,False,2589,5,0,11,3,8143,2662973410,8135,0,8,896,0,879,552,14,False,3006,5,763,39253,6,753,145,0,3,0,0,450,0,False,19380,3153,0,1,2052,0,9642,0,,10600,0,0,0,11635,0,0,0,17823,14605,0,0,0,0,639,4044,11069,9111,0,0,0,3087,8100,8000,0,12,0,10,2339,,4,0,NA1,0,0
955,59,0,6434,10,False,False,0,True,8120,NONE,False,0,8135,2,3111,3044,JUNGLE,445,114544,0,0,509,955,6,0,17235,85,53,1054,1,8112,0,1512406901126,False,5782,13,0,107,2,9111,2662968469,8014,0,1,211,0,1403,0,14,False,3156,285,3,91527,4,0,419,0,2,3067,0,470,0,False,25511,2031,0,5,3348,0,15304,0,,9175,0,0,0,18023,0,0,0,7244,5608,0,0,0,0,439,11311,9588,8143,0,0,65,1400,8000,8100,0,5,0,5,232,,2,0,NA1,0,0
3989,51,0,3155,10,False,True,4,False,9104,NONE,True,0,8299,0,2031,1038,MID,423,97483,0,0,843,7408,3,0,2364,52,44,1363,1,8005,0,1512404532631,False,9950,14,0,23,1,8135,2662965873,8120,0,7,748,0,274,394,13,False,3006,9,267,85169,1,448,480,0,1,1018,0,470,0,False,21481,3153,0,7,3348,1,9964,0,,7450,0,0,0,16962,0,0,0,5723,5448,0,0,0,0,3,9314,8861,9111,0,0,54,1041,8100,8000,0,2,0,4,0,,2,0,NA1,0,2
622,40,0,7462,10,False,False,0,False,8120,NONE,False,0,8135,0,2031,0,JUNGLE,286,84969,0,0,731,622,2,0,12039,76,71,370,1,8112,0,1512330215928,False,3436,13,0,107,1,9111,2662339858,8014,0,1,375,0,755,0,13,False,3067,218,2,69494,4,0,472,0,1,3047,0,470,0,False,22268,3142,0,5,3348,0,11157,0,,7575,0,0,0,14436,0,0,0,8330,7258,0,0,0,0,130,8554,7799,8143,0,0,42,1400,8000,8100,0,3,0,4,316,,2,0,NA1,0,0
396,,0,9614,10,False,False,8,False,9104,NONE,False,0,8014,1,3812,0,MID,539,15867,0,0,378,396,,1,370,255,19,271,1,8005,0,1512316957081,False,785,8,0,48,2,8135,2662126610,8120,0,8,706,0,370,131,12,False,0,5,225,14711,1,247,144,0,3,0,0,450,0,False,17755,3006,0,24,2052,0,10094,0,,8100,0,0,0,7869,0,0,0,6541,5650,0,0,0,0,5,4489,8383,9111,0,0,0,3031,8100,8000,0,6,0,9,520,,3,0,NA1,0,0
113,,0,9992,10,False,False,0,False,9104,NONE,False,0,8014,0,3022,0,MID,101,16662,0,0,320,113,,0,224,130,23,794,1,8005,0,1512315786727,False,2064,0,0,67,1,8143,2662124784,8135,0,2,372,0,125,98,12,False,3111,5,146,14372,2,222,152,0,1,0,0,450,0,False,17666,3060,0,6,0,0,8579,0,,7700,0,0,0,6879,0,0,0,4527,3598,0,0,0,0,101,995,7923,9111,0,0,0,2051,8100,8000,0,4,0,8,803,,2,0,NA1,0,0
1569,,0,12175,10,False,False,0,True,8138,NONE,True,0,8135,1,3147,0,MID,191,47520,0,0,1341,1569,,0,10312,54,37,137,1,8112,0,1512314555904,False,775,18,0,107,2,9111,2662123039,8014,0,20,623,0,2002,0,15,True,3065,498,5,36432,8,0,509,0,2,0,0,450,0,False,20463,3142,0,16,2052,0,14950,0,,9550,0,0,0,8151,0,0,0,15724,13127,0,0,0,0,2088,8793,10368,8143,0,0,0,2051,8000,8100,0,5,0,3,595,,3,0,NA1,0,1
5272,0,0,1972,10,False,,0,False,8234,SOLO,True,0,8236,0,3047,0,TOP,0,64818,0,0,575,5272,0,0,28102,391,134,20,1,8214,0,1512310964048,False,0,10,0,17,0,9111,2662028917,9104,1,0,15,0,3191,0,11,,0,0,4,36716,3,0,277,0,1,0,0,420,0,False,6056,3022,0,9,3340,0,2712,0,1,4700,0,0,0,4064,0,0,0,6629,3438,0,0,0,0,61,60,6343,8243,0,0,0,1054,8000,8200,0,2,0,1,0,0,0,0,NA1,0,0
20,75,0,7490,10,False,False,0,False,8138,NONE,False,0,8135,1,3142,0,JUNGLE,239,138293,0,0,1830,20,3,0,19804,115,54,528,1,8112,0,1512281813825,False,2874,18,0,107,1,9111,2661766607,8014,0,5,696,0,2587,0,16,False,3111,488,3,115615,5,0,233,0,2,3156,0,470,0,False,38212,3071,0,10,3348,0,21716,0,,11400,0,0,0,30193,0,0,0,15212,11961,0,0,0,0,305,13023,11573,8143,0,0,78,3706,8000,8100,0,6,0,11,664,,3,0,NA1,0,0
3253,77,0,6290,10,False,False,0,False,8138,DUO_SUPPORT,True,0,8135,1,3142,3211,MID,489,137139,0,0,1085,3253,12,0,20526,109,35,1286,1,8112,0,1512279006769,False,6440,18,0,107,1,9111,2661742913,8014,0,5,695,0,1920,0,14,True,3111,534,3,110173,1,0,1386,0,2,3156,0,470,0,True,26006,2031,0,8,3348,0,13074,0,,11225,0,0,0,18429,0,0,0,13899,11979,0,0,0,0,1173,16030,11551,8143,0,0,89,1400,8000,8100,0,9,0,1,0,,9,0,NA1,0,1
7197,68,0,6686,10,False,,0,True,8138,NONE,True,0,8135,0,3142,0,JUNGLE,334,124097,0,0,704,11151,12,0,14096,472,42,421,1,8112,0,1512274930998,False,6086,9,0,107,2,9111,2661681627,8014,8,3,197,0,1010,0,13,,1001,298,4,103914,2,0,504,0,1,1033,0,400,0,False,24208,2031,0,11,3340,0,11254,0,5,6500,0,0,0,17099,0,0,1,8671,7099,0,0,0,0,423,11876,9680,8143,0,0,96,1412,8000,8100,0,5,0,4,562,0,2,0,NA1,0,2
1396,,0,5673,10,False,False,0,True,8138,NONE,True,0,8135,0,3285,0,MID,0,32733,0,0,1395,1396,,0,27657,94,18,1218,7,8112,0,1512273532863,False,751,30,0,12,3,9111,2661663652,8014,0,19,721,0,13379,0,16,True,1052,591,5,4323,7,0,272,0,1,1058,0,450,0,False,16641,3047,0,33,2052,0,12145,0,,9235,0,0,0,9748,0,0,0,15552,1536,0,0,0,0,1663,11044,11202,8143,0,0,0,3100,8000,8100,0,9,0,6,636,,3,0,NA1,0,0
257,,0,14771,10,False,False,0,False,8138,NONE,True,0,8135,1,3065,0,MID,0,66352,0,0,2400,257,,1,51969,1410,22,1217,5,8112,0,1512271993369,False,9011,30,0,12,4,9111,2661635647,8014,0,34,1209,0,25572,0,18,True,3111,1021,5,5371,8,0,143,0,3,3089,0,450,0,False,43005,3110,0,82,2052,0,78870,0,,13350,0,0,0,27016,0,0,0,29767,3109,0,0,0,0,5663,22572,15092,8143,0,0,0,3165,8000,8100,0,15,0,14,1086,,5,0,NA1,0,0
0,0,0,1468,10,,,,,,DUO,True,0,,3,3046,0,MID,378,26690,,0,,0,0,0,177,191,0,267,2,,0,1512271177726,False,4875,,,67,4,,2661631673,,0,5,,,177,,14,,3031,,,21637,2,,146,0,2,1043,5,1000,0,False,12976,3144,0,11,0,0,8708,25,0,9600,0,0,,11240,,,0,18953,15369,,7,0,5,,3653,10628,,0,28,5,3006,,,0,10,,5,3405,0,3,0,NA1,,0
0,0,0,1130,10,,,,,,NONE,True,0,,1,3094,1036,MID,359,35841,,0,,0,0,0,204,201,0,0,1,,0,1512270391112,False,1959,,,498,3,,2661597556,,0,4,,,204,,14,,1036,,,33676,5,,212,0,2,3006,7,1000,0,True,17811,3508,0,8,0,0,9587,24,0,11200,0,0,,16680,,,0,24766,22602,,7,0,7,,3506,11673,,0,25,7,3031,,,0,13,,8,1959,0,7,0,NA1,,0
10713,0,0,7619,10,True,True,0,False,8234,SOLO,True,0,8236,0,3047,2053,TOP,0,153087,0,0,1949,13687,8,0,89487,1259,200,212,1,8214,0,1512182835087,False,1984,17,0,17,1,9111,2660784958,9104,9,6,15,0,18482,0,17,False,3115,16,24,61615,8,0,500,0,1,3083,0,420,0,False,27748,3022,0,43,3340,1,17869,0,6,11450,0,0,0,19916,0,0,0,26966,7976,0,0,0,0,1363,1318,13698,8243,0,0,8,1056,8000,8200,0,8,0,6,508,0,5,0,NA1,43,4
1412,,0,26944,10,False,False,0,False,8138,NONE,False,0,8135,2,3157,3116,MID,0,55023,0,0,2142,1412,,0,21891,691,36,2307,1,8112,0,1512180554935,False,5210,30,0,84,5,9111,2660734820,8014,0,11,862,0,11138,0,18,False,3020,1041,5,27922,2,0,239,0,2,3068,0,450,0,False,39297,3146,0,25,2052,0,22966,0,,14000,0,0,0,10045,0,0,0,21784,9800,0,0,0,0,2212,13685,14657,8143,0,0,0,2051,8000,8100,0,16,0,11,845,,4,0,NA1,0,1
1209,,0,6088,10,False,False,9,False,9104,NONE,False,0,8014,3,3031,1053,MID,589,77710,0,0,3151,1209,,1,100,218,57,810,3,8005,0,1512163477944,False,5054,6,0,29,6,8143,2660312821,8135,0,18,1895,0,100,1714,17,False,3085,5,1493,72555,10,1436,373,0,3,3006,0,450,0,False,23957,3153,0,17,2052,0,12488,0,,12500,0,0,0,17058,0,0,0,35180,31713,0,0,0,0,680,6607,14511,9111,0,0,0,3184,8100,8000,0,19,0,6,3367,,6,0,NA1,0,0
698,68,0,13141,10,False,False,0,True,8138,NONE,False,0,8135,1,3142,3147,JUNGLE,542,138405,0,0,2017,6414,0,0,18190,372,57,926,1,8112,0,1512161161665,False,7054,18,0,107,5,9111,2660257125,8014,21,4,714,0,2152,0,15,False,3047,641,5,113161,4,0,434,0,2,3071,0,420,0,False,36757,2031,0,10,3340,0,21045,0,10,12750,0,0,0,22689,0,0,1,21093,17758,0,0,0,0,1326,15481,13538,8143,0,0,88,1412,8000,8100,0,13,0,8,1182,1,3,0,NA1,0,0
